| ticker  | month  |        avg_vol        |
| NKE     | 5      | 0.01687810708950279   |
| NKE     | 6      | 0.017781357604823234  |
| NKE     | 7      | 0.025577249588256742  |
| NKE     | 8      | 0.014052840464653089  |
| NKE     | 9      | 0.014574010498036517  |
| NKE     | 10     | 0.01837048509572232   |
| NKE     | 11     | 0.016319210157791877  |
| NKE     | 12     | 0.01622852288131724   |
| NVDA    | 1      | 0.024852714246561512  |
| NVDA    | 2      | 0.031889470984688785  |
| NVDA    | 3      | 0.03462077511068364   |
| NVDA    | 4      | 0.03223043430388281   |
| NVDA    | 5      | 0.029859370458055     |
| NVDA    | 6      | 0.026590867438124246  |
| NVDA    | 7      | 0.022449049804118888  |
| NVDA    | 8      | 0.023822221622731607  |
| NVDA    | 9      | 0.024457600251058975  |
| NVDA    | 10     | 0.022392693346109382  |
| NVDA    | 11     | 0.03078567884263879   |
| NVDA    | 12     | 0.028062705094114113  |
| NXPI    | 1      | 0.01710525140069285   |
| NXPI    | 2      | 0.021050259489054018  |
| NXPI    | 3      | 0.02547518879138699   |
| NXPI    | 4      | 0.029397465882272215  |
| NXPI    | 5      | 0.029737035177818668  |
| NXPI    | 6      | 0.023537338951473516  |
| NXPI    | 7      | 0.019861029451688137  |
| NXPI    | 8      | 0.019993493485324563  |
| NXPI    | 9      | 0.019023511730742935  |
| NXPI    | 10     | 0.021196208534041125  |
| NXPI    | 11     | 0.021850083201977566  |
| NXPI    | 12     | 0.018423795042228082  |
| ORLY    | 1      | 0.01179066146547535   |
| ORLY    | 2      | 0.016145321562491977  |
| ORLY    | 3      | 0.01784858043202211   |
| ORLY    | 4      | 0.018740025751194548  |
| ORLY    | 5      | 0.018189791699621323  |
| ORLY    | 6      | 0.012809730967363165  |
| ORLY    | 7      | 0.01543057786180543   |
| ORLY    | 8      | 0.013289641914462814  |
| ORLY    | 9      | 0.011080340198947875  |
| ORLY    | 10     | 0.013067414636728829  |
| ORLY    | 11     | 0.016551935815040563  |
| ORLY    | 12     | 0.013268865959135857  |
| PFE     | 1      | 0.013649690844912417  |
| PFE     | 2      | 0.013841658092209613  |
| PFE     | 3      | 0.014901573366105243  |
| PFE     | 4      | 0.01452078178534691   |
| PFE     | 5      | 0.013102941967160539  |
| PFE     | 6      | 0.013036725389620732  |
| PFE     | 7      | 0.01153956710447406   |
| PFE     | 8      | 0.013161231337231053  |
| PFE     | 9      | 0.011454463046537846  |
| PFE     | 10     | 0.012697452895390872  |
| PFE     | 11     | 0.016074001966565915  |
| PFE     | 12     | 0.016398057414018268  |
| PSA     | 1      | 0.013361778497800392  |
| PSA     | 2      | 0.012595996406730373  |
| PSA     | 3      | 0.016244127258438122  |
| PSA     | 4      | 0.0170185161545063    |
| PSA     | 5      | 0.015069093058041544  |
| PSA     | 6      | 0.01281439239604923   |
| PSA     | 7      | 0.011438915109968377  |
| PSA     | 8      | 0.013517448129394406  |
| PSA     | 9      | 0.011264145252220784  |
| PSA     | 10     | 0.011612616301421456  |
| PSA     | 11     | 0.016354563498801416  |
| PSA     | 12     | 0.013066710516139243  |
| PYPL    | 1      | 0.018032430857566766  |
| PYPL    | 2      | 0.030737706946944558  |
| PYPL    | 3      | 0.02534348916984061   |
| PYPL    | 4      | 0.024150076470705616  |
| ticker  | month  |        avg_vol        |
| PYPL    | 5      | 0.023849813154853843  |
| PYPL    | 6      | 0.018798657700565685  |
| PYPL    | 7      | 0.018633845338288595  |
| PYPL    | 8      | 0.02280372585679183   |
| PYPL    | 9      | 0.01736834024323805   |
| PYPL    | 10     | 0.021225962940851485  |
| PYPL    | 11     | 0.0260042571234199    |
| PYPL    | 12     | 0.02005586928372058   |
| QCOM    | 1      | 0.01771623601938418   |
| QCOM    | 2      | 0.023537045622284047  |
| QCOM    | 3      | 0.023451394421961567  |
| QCOM    | 4      | 0.02636316790862892   |
| QCOM    | 5      | 0.02866450595815025   |
| QCOM    | 6      | 0.02105770140997753   |
| QCOM    | 7      | 0.018359886463076115  |
| QCOM    | 8      | 0.021898020442818914  |
| QCOM    | 9      | 0.017728385035560235  |
| QCOM    | 10     | 0.017871286150648123  |
| QCOM    | 11     | 0.026246346799312835  |
| QCOM    | 12     | 0.019517316502186684  |
| RTX     | 1      | 0.012106920199898874  |
| RTX     | 2      | 0.013938790995170524  |
| RTX     | 3      | 0.017669178372321518  |
| RTX     | 4      | 0.019579817939789253  |
| RTX     | 5      | 0.015057016539780524  |
| RTX     | 6      | 0.014340943800851455  |
| RTX     | 7      | 0.014060948930287484  |
| RTX     | 8      | 0.014410961612269598  |
| RTX     | 9      | 0.013042239396959912  |
| RTX     | 10     | 0.013134679139441491  |
| RTX     | 11     | 0.015578796218541083  |
| RTX     | 12     | 0.013206326791484747  |
| SLB     | 1      | 0.01984074346636564   |
| SLB     | 2      | 0.021080114329019697  |
| SLB     | 3      | 0.027125071477516575  |
| SLB     | 4      | 0.02830810185548423   |
| SLB     | 5      | 0.023442184166361256  |
| SLB     | 6      | 0.02333284787424344   |
| SLB     | 7      | 0.02158089785501461   |
| SLB     | 8      | 0.018101424809422867  |
| SLB     | 9      | 0.01928588588050551   |
| SLB     | 10     | 0.020894759232816515  |
| SLB     | 11     | 0.022770267441629067  |
| SLB     | 12     | 0.020373945889560485  |
| SNPS    | 1      | 0.016475153478651014  |
| SNPS    | 2      | 0.020903405438936252  |
| SNPS    | 3      | 0.023659294998970994  |
| SNPS    | 4      | 0.02157066567698257   |
| SNPS    | 5      | 0.01884495579990315   |
| SNPS    | 6      | 0.018668955960743586  |
| SNPS    | 7      | 0.014397042744835501  |
| SNPS    | 8      | 0.015794047407617993  |
| SNPS    | 9      | 0.02370764169032849   |
| SNPS    | 10     | 0.01999305943100112   |
| SNPS    | 11     | 0.018186656766073263  |
| SNPS    | 12     | 0.021475780077033282  |
| SO      | 1      | 0.010657769382940798  |
| SO      | 2      | 0.011190778319271193  |
| SO      | 3      | 0.01559296875994906   |
| SO      | 4      | 0.015582994884230877  |
| SO      | 5      | 0.011669404707263084  |
| SO      | 6      | 0.010673983539902345  |
| SO      | 7      | 0.010445714614129116  |
| SO      | 8      | 0.0103253848868992    |
| SO      | 9      | 0.009991820383432229  |
| SO      | 10     | 0.010709842695832758  |
| SO      | 11     | 0.011550373349088844  |
| SO      | 12     | 0.010994579769581445  |
| SPG     | 1      | 0.014197587012868957  |
| SPG     | 2      | 0.014882991138223656  |
| SPG     | 3      | 0.022607089448631715  |
| SPG     | 4      | 0.026388101013753464  |
| SPG     | 5      | 0.020358072713331538  |
| SPG     | 6      | 0.019329668750146474  |
| SPG     | 7      | 0.01653908775274735   |
| SPG     | 8      | 0.01624209007953424   |
| SPG     | 9      | 0.014102399610441171  |
| SPG     | 10     | 0.014510852167565907  |
| SPG     | 11     | 0.0196090141188972    |
| SPG     | 12     | 0.016266070915543326  |
| T       | 1      | 0.012356117941186677  |
| T       | 2      | 0.015508681492347201  |
| T       | 3      | 0.01468147639757779   |
| T       | 4      | 0.015891724878868425  |
| T       | 5      | 0.015377599186806966  |
| T       | 6      | 0.013533887139564592  |
| T       | 7      | 0.012065268712666137  |
| T       | 8      | 0.01197100216769099   |
| T       | 9      | 0.010428664151408801  |
| T       | 10     | 0.013162344229112463  |
| T       | 11     | 0.014640424656453805  |
| T       | 12     | 0.013198519849472904  |
| TGT     | 1      | 0.015716956289589697  |
| TGT     | 2      | 0.016995486268815706  |
| TGT     | 3      | 0.02345533160226273   |
| TGT     | 4      | 0.01996808629608508   |
| TGT     | 5      | 0.019716286215747843  |
| TGT     | 6      | 0.021285029259493268  |
| TGT     | 7      | 0.013443624637552292  |
| TGT     | 8      | 0.01742733953113464   |
| ticker  | month  |        avg_vol        |
| TGT     | 9      | 0.017650983455514066  |
| TGT     | 10     | 0.013833975698638257  |
| TGT     | 11     | 0.021837958577703615  |
| TGT     | 12     | 0.023579665428738215  |
| TMO     | 1      | 0.013824930782105222  |
| TMO     | 2      | 0.017090887947080587  |
| TMO     | 3      | 0.01591646237573439   |
| TMO     | 4      | 0.018988366722539396  |
| TMO     | 5      | 0.0181458469989697    |
| TMO     | 6      | 0.013928944436349316  |
| TMO     | 7      | 0.013843679264912657  |
| TMO     | 8      | 0.013448265056337198  |
| TMO     | 9      | 0.012905214700688155  |
| TMO     | 10     | 0.015280996921990402  |
| TMO     | 11     | 0.0163587823655886    |
| TMO     | 12     | 0.013974810876463446  |
| TMUS    | 1      | 0.012850630538767765  |
| TMUS    | 2      | 0.01798536403033144   |
| TMUS    | 3      | 0.017736676025221804  |
| TMUS    | 4      | 0.015821796733751524  |
| TMUS    | 5      | 0.0185306348456143    |
| TMUS    | 6      | 0.014833239044427543  |
| TMUS    | 7      | 0.012996744450795588  |
| TMUS    | 8      | 0.013269512069116933  |
| TMUS    | 9      | 0.012594671137243073  |
| TMUS    | 10     | 0.01390300276476061   |
| TMUS    | 11     | 0.016968688796002274  |
| TMUS    | 12     | 0.012824618078735235  |
| TSLA    | 1      | 0.032908542403069785  |
| TSLA    | 2      | 0.03388104191468231   |
| TSLA    | 3      | 0.03776812615380933   |
| TSLA    | 4      | 0.040760489642720055  |
| TSLA    | 5      | 0.03478986757138945   |
| TSLA    | 6      | 0.02960563172167155   |
| TSLA    | 7      | 0.030634226814163272  |
| TSLA    | 8      | 0.030101871046207984  |
| TSLA    | 9      | 0.028916546222673898  |
| TSLA    | 10     | 0.031130982934002096  |
| TSLA    | 11     | 0.03393885759605535   |
| TSLA    | 12     | 0.028538213165267605  |
| TXN     | 1      | 0.01633108402194807   |
| TXN     | 2      | 0.020883953538966802  |
| TXN     | 3      | 0.019743167995534477  |
| TXN     | 4      | 0.02364337302509817   |
| TXN     | 5      | 0.020793751876093464  |
| TXN     | 6      | 0.016148215908088952  |
| TXN     | 7      | 0.015475240280247163  |
| TXN     | 8      | 0.017852871387355036  |
| TXN     | 9      | 0.014041701097668807  |
| TXN     | 10     | 0.014810674224791546  |
| TXN     | 11     | 0.017642710572918503  |
| TXN     | 12     | 0.015165851602667393  |
| UNH     | 1      | 0.014275887770188697  |
| UNH     | 2      | 0.018939740271378378  |
| UNH     | 3      | 0.019445751284586706  |
| UNH     | 4      | 0.02281824232467683   |
| UNH     | 5      | 0.01902429674825642   |
| UNH     | 6      | 0.015077050658714643  |
| UNH     | 7      | 0.014825305383097662  |
| UNH     | 8      | 0.013220621787553077  |
| UNH     | 9      | 0.012291827320054748  |
| UNH     | 10     | 0.014266034834387445  |
| UNH     | 11     | 0.01592609315409428   |
| UNH     | 12     | 0.01495703709012045   |
| V       | 1      | 0.011441928024696957  |
| V       | 2      | 0.01494876167645952   |
| V       | 3      | 0.01628788313265466   |
| V       | 4      | 0.017493124350043566  |
| V       | 5      | 0.014146985070478643  |
| V       | 6      | 0.012467048636549441  |
| V       | 7      | 0.012432381060111557  |
| V       | 8      | 0.011065106224636698  |
| V       | 9      | 0.010846771124637774  |
| V       | 10     | 0.0126187307735004    |
| V       | 11     | 0.015318306895400882  |
| V       | 12     | 0.013653852320889354  |
| VZ      | 1      | 0.01083732488791161   |
| VZ      | 2      | 0.014218975883859938  |
| VZ      | 3      | 0.013359200102683688  |
| VZ      | 4      | 0.013019556235818153  |
| VZ      | 5      | 0.013347791900917708  |
| VZ      | 6      | 0.0109691262319513    |
| VZ      | 7      | 0.011191746513011384  |
| VZ      | 8      | 0.011062104430555901  |
| VZ      | 9      | 0.009448886482141908  |
| VZ      | 10     | 0.01069526167497072   |
| VZ      | 11     | 0.012919787482153396  |
| VZ      | 12     | 0.010672077088980414  |
| WFC     | 1      | 0.015544492482777072  |
| WFC     | 2      | 0.01664981200013955   |
| WFC     | 3      | 0.023165131916520535  |
| WFC     | 4      | 0.023558830252316903  |
| WFC     | 5      | 0.017949668262638958  |
| WFC     | 6      | 0.01847676849278791   |
| WFC     | 7      | 0.018523857580864913  |
| WFC     | 8      | 0.015461160251463005  |
| WFC     | 9      | 0.014967721813905288  |
| WFC     | 10     | 0.016392220588234595  |
| WFC     | 11     | 0.016951962552863915  |
| WFC     | 12     | 0.016760228480269274  |
| ticker  | month  |        avg_vol        |
| WMT     | 1      | 0.009804568889427991  |
| WMT     | 2      | 0.012840561582495255  |
| WMT     | 3      | 0.01651956496567216   |
| WMT     | 4      | 0.014078137446696582  |
| WMT     | 5      | 0.012460692286336705  |
| WMT     | 6      | 0.011276005674409353  |
| WMT     | 7      | 0.009964508367997988  |
| WMT     | 8      | 0.011778779732792866  |
| WMT     | 9      | 0.011799926528080014  |
| WMT     | 10     | 0.010430899910339287  |
| WMT     | 11     | 0.011819514600649958  |
| WMT     | 12     | 0.012388455830354066  |
| XOM     | 1      | 0.013718755174218394  |
| XOM     | 2      | 0.01635851951151372   |
| XOM     | 3      | 0.018865834565921665  |
| XOM     | 4      | 0.019668386161064717  |
| XOM     | 5      | 0.017403736932774118  |
| XOM     | 6      | 0.016463491540955163  |
| XOM     | 7      | 0.015022368003606101  |
| XOM     | 8      | 0.013775538633856827  |
| XOM     | 9      | 0.013095101455210022  |
| XOM     | 10     | 0.014846162016512437  |
| XOM     | 11     | 0.014772624405581889  |
| XOM     | 12     | 0.014178730201243502  |
